scientificName,decimalLatitude,decimalLongitude,id,Coordenadas médias_MEAN_X,Coordenadas médias_MEAN_Y
Phlegmariurus flexibilis,-26.36306,-49.27667,4063,-49.19383059,-26.44793161
Phlegmariurus flexibilis,-26.36306,-49.27667,4063,-49.19383059,-26.44793161
Phlegmariurus flexibilis,-26.365,-49.23555,4063,-49.19383059,-26.44793161
Phlegmariurus flexibilis,-26.365,-49.23555,4063,-49.19383059,-26.44793161
Phlegmariurus flexibilis,-26.365,-49.23556,4063,-49.19383059,-26.44793161
Phlegmariurus flexibilis,-26.365,-49.23556,4063,-49.19383059,-26.44793161
Phlegmariurus flexibilis,-26.365,-49.23556,4063,-49.19383059,-26.44793161
Phlegmariurus flexibilis,-26.365,-49.23556,4063,-49.19383059,-26.44793161
Phlegmariurus flexibilis,-26.365,-49.23556,4063,-49.19383059,-26.44793161
Phlegmariurus flexibilis,-26.365,-49.23556,4063,-49.19383059,-26.44793161
Phlegmariurus flexibilis,-26.365,-49.23556,4063,-49.19383059,-26.44793161
Phlegmariurus flexibilis,-26.4253,-49.2431,4063,-49.19383059,-26.44793161
Phlegmariurus flexibilis,-26.54944,-49.76944,3815,-49.69383059,-26.44793161
Phlegmariurus flexibilis,-26.54944,-49.76944,3815,-49.69383059,-26.44793161
Phlegmariurus flexibilis,-26.54944,-49.76944,3815,-49.69383059,-26.44793161
Phlegmariurus flexibilis,-26.54944,-49.76944,3815,-49.69383059,-26.44793161
Phlegmariurus flexibilis,-26.54944,-49.76944,3815,-49.69383059,-26.44793161
Phlegmariurus flexibilis,-26.77,-48.97389,4188,-48.94383059,-26.69793161
Phlegmariurus flexibilis,-26.77,-48.97389,4188,-48.94383059,-26.69793161
Phlegmariurus flexibilis,-26.78667,-49.42833,3940,-49.44383059,-26.69793161
Phlegmariurus flexibilis,-26.78667,-49.42833,3940,-49.44383059,-26.69793161
Phlegmariurus flexibilis,-26.80333,-48.93389,4188,-48.94383059,-26.69793161
Phlegmariurus flexibilis,-26.80333,-48.93389,4188,-48.94383059,-26.69793161
Phlegmariurus flexibilis,-26.81972,-48.87111,4188,-48.94383059,-26.69793161
Phlegmariurus flexibilis,-26.81972,-48.87111,4188,-48.94383059,-26.69793161
Phlegmariurus flexibilis,-26.9194,-49.0661,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-26.92139,-49.07194,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-26.92139,-49.07194,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.0025,-49.07056,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.00694,-49.11806,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.00694,-49.11806,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.00694,-49.11806,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.00694,-49.11806,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.00694,-49.11806,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.00694,-49.11806,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.00694,-49.11806,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.01694,-49.10806,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.01694,-49.10806,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.05667,-49.08778,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.05667,-49.08778,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.05667,-49.08778,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.05667,-49.08778,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.05667,-49.08778,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.05667,-49.08778,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.05917,-49.07833,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.05917,-49.07833,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.09694,-49.13917,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.09694,-49.13917,4065,-49.19383059,-26.94793161
Phlegmariurus flexibilis,-27.10083,-48.89667,4190,-48.94383059,-27.19793161
Phlegmariurus flexibilis,-27.10083,-48.89667,4190,-48.94383059,-27.19793161
Phlegmariurus flexibilis,-27.10083,-48.89667,4190,-48.94383059,-27.19793161
Phlegmariurus flexibilis,-27.18139,-49.23139,4066,-49.19383059,-27.19793161
Phlegmariurus flexibilis,-27.18139,-49.23139,4066,-49.19383059,-27.19793161
Phlegmariurus flexibilis,-27.26361,-49.02694,4190,-48.94383059,-27.19793161
Phlegmariurus flexibilis,-27.26361,-49.02694,4190,-48.94383059,-27.19793161
Phlegmariurus flexibilis,-27.26361,-49.02694,4190,-48.94383059,-27.19793161
Phlegmariurus flexibilis,-27.26361,-49.02694,4190,-48.94383059,-27.19793161
Phlegmariurus flexibilis,-27.27,-49.14,4066,-49.19383059,-27.19793161
Phlegmariurus flexibilis,-27.27,-49.14,4066,-49.19383059,-27.19793161
Phlegmariurus flexibilis,-27.27,-49.23,4066,-49.19383059,-27.19793161
Phlegmariurus flexibilis,-27.27,-49.23,4066,-49.19383059,-27.19793161
Phlegmariurus flexibilis,-27.27,-49.23,4066,-49.19383059,-27.19793161
Phlegmariurus flexibilis,-27.27,-49.23,4066,-49.19383059,-27.19793161
Phlegmariurus flexibilis,-27.27,-49.23,4066,-49.19383059,-27.19793161
Phlegmariurus flexibilis,-27.27,-49.23,4066,-49.19383059,-27.19793161
Phlegmariurus flexibilis,-27.27,-49.23,4066,-49.19383059,-27.19793161
Phlegmariurus flexibilis,-27.275,-50.1325,3570,-50.19383059,-27.19793161
Phlegmariurus flexibilis,-27.4842,-50.3803,3447,-50.44383059,-27.44793161
Phlegmariurus flexibilis,-27.54,-48.96,4191,-48.94383059,-27.44793161
Phlegmariurus flexibilis,-27.54,-48.96,4191,-48.94383059,-27.44793161
Phlegmariurus flexibilis,-27.54,-48.96,4191,-48.94383059,-27.44793161
Phlegmariurus flexibilis,-27.5575,-49.738,3819,-49.69383059,-27.44793161
Phlegmariurus flexibilis,-27.5575,-49.738,3819,-49.69383059,-27.44793161
Phlegmariurus flexibilis,-27.5575,-49.738,3819,-49.69383059,-27.44793161
Phlegmariurus flexibilis,-27.72,-48.69,4316,-48.69383059,-27.69793161
Phlegmariurus flexibilis,-27.72,-48.69,4316,-48.69383059,-27.69793161
Phlegmariurus flexibilis,-27.72,-48.78,4316,-48.69383059,-27.69793161
Phlegmariurus flexibilis,-27.72,-48.78,4316,-48.69383059,-27.69793161
Phlegmariurus flexibilis,-27.72417,-48.535,4440,-48.44383059,-27.69793161
Phlegmariurus flexibilis,-27.72417,-48.535,4440,-48.44383059,-27.69793161
Phlegmariurus flexibilis,-27.82183,-48.89739,4192,-48.94383059,-27.69793161
Phlegmariurus flexibilis,-27.82194,-48.8975,4192,-48.94383059,-27.69793161
Phlegmariurus flexibilis,-27.82194,-48.8975,4192,-48.94383059,-27.69793161
Phlegmariurus flexibilis,-27.84278,-48.62194,4316,-48.69383059,-27.69793161
Phlegmariurus flexibilis,-27.87889,-48.76194,4317,-48.69383059,-27.94793161
Phlegmariurus flexibilis,-27.87889,-48.76194,4317,-48.69383059,-27.94793161
Phlegmariurus flexibilis,-27.90194,-48.92972,4193,-48.94383059,-27.94793161
Phlegmariurus flexibilis,-28.185,-49.2147,4070,-49.19383059,-28.19793161
Phlegmariurus flexibilis,-28.18667,-49.21278,4070,-49.19383059,-28.19793161
Phlegmariurus flexibilis,-28.18667,-49.21278,4070,-49.19383059,-28.19793161
Phlegmariurus flexibilis,-28.18667,-49.21278,4070,-49.19383059,-28.19793161
Phlegmariurus flexibilis,-28.71,-49.77,3824,-49.69383059,-28.69793161
Phlegmariurus flexibilis,-28.71,-49.77,3824,-49.69383059,-28.69793161
Phlegmariurus flexibilis,-29.07278,-49.99389,3701,-49.94383059,-28.94793161
Phlegmariurus flexibilis,-29.3353,-49.7269,3826,-49.69383059,-29.19793161
Phlegmariurus flexibilis,-29.675,-50.2072,3580,-50.19383059,-29.69793161
Phlegmariurus flexibilis,-8.28333,-35.9761,10562,-35.94383059,-8.197931608
Phlegmariurus flexibilis,-8.28667,-35.035,11058,-34.94383059,-8.197931608
Phlegmariurus flexibilis,-8.47028,-35.7286,10687,-35.69383059,-8.447931608
Phlegmariurus flexibilis,-8.503889,-35.71556,10687,-35.69383059,-8.447931608
Phlegmariurus flexibilis,-8.503889,-35.71556,10687,-35.69383059,-8.447931608
Phlegmariurus fontinaloides,-21.38778,-42.93583,7143,-42.94383059,-21.44793161
Phlegmariurus fontinaloides,-21.68444,-43.89361,6648,-43.94383059,-21.69793161
Phlegmariurus fontinaloides,-21.68444,-43.89361,6648,-43.94383059,-21.69793161
Phlegmariurus fontinaloides,-21.70561,-43.87097,6648,-43.94383059,-21.69793161
Phlegmariurus fontinaloides,-21.9756,-44.6031,6277,-44.69383059,-21.94793161
Phlegmariurus fontinaloides,-22.13139,-44.72028,6278,-44.69383059,-22.19793161
Phlegmariurus fontinaloides,-22.13363,-45.1085,6030,-45.19383059,-22.19793161
Phlegmariurus fontinaloides,-22.1706,-44.6419,6278,-44.69383059,-22.19793161
Phlegmariurus fontinaloides,-22.24025,-45.23728,6030,-45.19383059,-22.19793161
Phlegmariurus fontinaloides,-22.68333,-45.65,5784,-45.69383059,-22.69793161
Phlegmariurus fontinaloides,-22.73,-45.59,5784,-45.69383059,-22.69793161
Phlegmariurus fontinaloides,-22.74361,-44.61556,6280,-44.69383059,-22.69793161
Phlegmariurus fontinaloides,-24.5094,-50.4136,3435,-50.44383059,-24.44793161
Phlegmariurus fontinaloides,-24.6572,-48.9911,4180,-48.94383059,-24.69793161
Phlegmariurus fontinaloides,-25.095,-50.1619,3561,-50.19383059,-24.94793161
Phlegmariurus fontinaloides,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus fontinaloides,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus fontinaloides,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus fontinaloides,-25.395,-49.023,4183,-48.94383059,-25.44793161
Phlegmariurus fontinaloides,-25.4278,-49.2731,4059,-49.19383059,-25.44793161
Phlegmariurus fontinaloides,-25.4417,-49.0633,4059,-49.19383059,-25.44793161
Phlegmariurus fontinaloides,-25.4417,-49.0633,4059,-49.19383059,-25.44793161
Phlegmariurus fontinaloides,-25.4417,-49.0633,4059,-49.19383059,-25.44793161
Phlegmariurus fontinaloides,-25.4417,-49.0633,4059,-49.19383059,-25.44793161
Phlegmariurus fontinaloides,-25.4417,-49.0633,4059,-49.19383059,-25.44793161
Phlegmariurus fontinaloides,-25.4417,-49.0633,4059,-49.19383059,-25.44793161
Phlegmariurus fontinaloides,-25.4769,-48.8344,4183,-48.94383059,-25.44793161
Phlegmariurus fontinaloides,-25.47694,-48.83444,4183,-48.94383059,-25.44793161
Phlegmariurus fontinaloides,-25.48333,-48.98333,4183,-48.94383059,-25.44793161
Phlegmariurus fontinaloides,-25.48333,-48.98333,4183,-48.94383059,-25.44793161
Phlegmariurus fontinaloides,-25.5347,-49.2064,4059,-49.19383059,-25.44793161
Phlegmariurus fontinaloides,-25.6225,-48.69417,4308,-48.69383059,-25.69793161
Phlegmariurus fontinaloides,-25.6575,-49.3081,3936,-49.44383059,-25.69793161
Phlegmariurus fontinaloides,-25.6575,-49.3081,3936,-49.44383059,-25.69793161
Phlegmariurus fontinaloides,-25.66389,-49.04167,4184,-48.94383059,-25.69793161
Phlegmariurus fontinaloides,-25.6956,-51.6597,2820,-51.69383059,-25.69793161
Phlegmariurus fontinaloides,-26.10028,-48.96056,4186,-48.94383059,-26.19793161
Phlegmariurus fontinaloides,-26.10028,-48.96056,4186,-48.94383059,-26.19793161
Phlegmariurus fontinaloides,-26.14111,-49.10167,4062,-49.19383059,-26.19793161
Phlegmariurus fontinaloides,-26.16472,-49.0825,4062,-49.19383059,-26.19793161
Phlegmariurus fontinaloides,-26.18056,-49.12639,4062,-49.19383059,-26.19793161
Phlegmariurus fontinaloides,-26.18333,-49.25,4062,-49.19383059,-26.19793161
Phlegmariurus fontinaloides,-26.1925,-49.2656,4062,-49.19383059,-26.19793161
Phlegmariurus fontinaloides,-26.1925,-49.2656,4062,-49.19383059,-26.19793161
Phlegmariurus fontinaloides,-26.1925,-49.2656,4062,-49.19383059,-26.19793161
Phlegmariurus fontinaloides,-26.1925,-49.2656,4062,-49.19383059,-26.19793161
Phlegmariurus fontinaloides,-26.28,-49.14,4062,-49.19383059,-26.19793161
Phlegmariurus fontinaloides,-26.28,-49.14,4062,-49.19383059,-26.19793161
Phlegmariurus fontinaloides,-26.28,-49.14,4062,-49.19383059,-26.19793161
Phlegmariurus fontinaloides,-26.28,-49.14,4062,-49.19383059,-26.19793161
Phlegmariurus fontinaloides,-26.28194,-49.22389,4062,-49.19383059,-26.19793161
Phlegmariurus fontinaloides,-26.28194,-49.22389,4062,-49.19383059,-26.19793161
Phlegmariurus fontinaloides,-26.90972,-49.49778,3941,-49.44383059,-26.94793161
Phlegmariurus fontinaloides,-26.90972,-49.49778,3941,-49.44383059,-26.94793161
Phlegmariurus fontinaloides,-26.90972,-49.49778,3941,-49.44383059,-26.94793161
Phlegmariurus fontinaloides,-26.90972,-49.49778,3941,-49.44383059,-26.94793161
Phlegmariurus fontinaloides,-27.27,-49.23,4066,-49.19383059,-27.19793161
Phlegmariurus fontinaloides,-27.27,-49.23,4066,-49.19383059,-27.19793161
Phlegmariurus fontinaloides,-27.27,-49.23,4066,-49.19383059,-27.19793161
Phlegmariurus fontinaloides,-27.275,-50.13222,3570,-50.19383059,-27.19793161
Phlegmariurus fontinaloides,-27.275,-50.13222,3570,-50.19383059,-27.19793161
Phlegmariurus fontinaloides,-27.275,-50.13222,3570,-50.19383059,-27.19793161
Phlegmariurus fontinaloides,-27.275,-50.13222,3570,-50.19383059,-27.19793161
Phlegmariurus fontinaloides,-27.275,-50.13222,3570,-50.19383059,-27.19793161
Phlegmariurus fontinaloides,-27.275,-50.1325,3570,-50.19383059,-27.19793161
Phlegmariurus fontinaloides,-27.275,-50.1325,3570,-50.19383059,-27.19793161
Phlegmariurus fontinaloides,-27.275,-50.1325,3570,-50.19383059,-27.19793161
Phlegmariurus fontinaloides,-27.45,-48.87,4191,-48.94383059,-27.44793161
Phlegmariurus fontinaloides,-27.45,-48.87,4191,-48.94383059,-27.44793161
Phlegmariurus fontinaloides,-27.45,-49.05,4067,-49.19383059,-27.44793161
Phlegmariurus fontinaloides,-27.45,-49.05,4067,-49.19383059,-27.44793161
Phlegmariurus fontinaloides,-27.45,-49.05,4067,-49.19383059,-27.44793161
Phlegmariurus fontinaloides,-27.45,-49.05,4067,-49.19383059,-27.44793161
Phlegmariurus fontinaloides,-27.6344,-51.3364,2952,-51.44383059,-27.69793161
Phlegmariurus fontinaloides,-27.6725,-49.0217,4192,-48.94383059,-27.69793161
Phlegmariurus fontinaloides,-27.6725,-49.0217,4192,-48.94383059,-27.69793161
Phlegmariurus fontinaloides,-27.6725,-49.0217,4192,-48.94383059,-27.69793161
Phlegmariurus fontinaloides,-27.6725,-49.0217,4192,-48.94383059,-27.69793161
Phlegmariurus fontinaloides,-27.82183,-48.89739,4192,-48.94383059,-27.69793161
Phlegmariurus fontinaloides,-27.99222,-49.41222,3945,-49.44383059,-27.94793161
Phlegmariurus fontinaloides,-27.99222,-49.41222,3945,-49.44383059,-27.94793161
Phlegmariurus fontinaloides,-27.99222,-49.41222,3945,-49.44383059,-27.94793161
Phlegmariurus fontinaloides,-27.99222,-49.41222,3945,-49.44383059,-27.94793161
Phlegmariurus fontinaloides,-27.99222,-49.41222,3945,-49.44383059,-27.94793161
Phlegmariurus fontinaloides,-28.3369,-49.6247,3822,-49.69383059,-28.19793161
Phlegmariurus fontinaloides,-29.0478,-50.1447,3577,-50.19383059,-28.94793161
Phlegmariurus fontinaloides,-29.0478,-50.1447,3577,-50.19383059,-28.94793161
Phlegmariurus fontinaloides,-29.0478,-50.1447,3577,-50.19383059,-28.94793161
Phlegmariurus fontinaloides,-29.0478,-50.1447,3577,-50.19383059,-28.94793161
Phlegmariurus fontinaloides,-29.07278,-49.99389,3701,-49.94383059,-28.94793161
Phlegmariurus fontinaloides,-29.15222,-51.15056,3082,-51.19383059,-29.19793161
Phlegmariurus fontinaloides,-29.3353,-49.7269,3826,-49.69383059,-29.19793161
Phlegmariurus fontinaloides,-29.3353,-49.7269,3826,-49.69383059,-29.19793161
Phlegmariurus fontinaloides,-29.37028,-50.07111,3579,-50.19383059,-29.44793161
Phlegmariurus fontinaloides,-29.37028,-50.07111,3579,-50.19383059,-29.44793161
Phlegmariurus fontinaloides,-29.4481,-50.5836,3331,-50.69383059,-29.44793161
Phlegmariurus fontinaloides,-29.4481,-50.5836,3331,-50.69383059,-29.44793161
Phlegmariurus fontinaloides,-29.4481,-50.5836,3331,-50.69383059,-29.44793161
Phlegmariurus fontinaloides,-29.4481,-50.5836,3331,-50.69383059,-29.44793161
Phlegmariurus fontinaloides,-29.4481,-50.5836,3331,-50.69383059,-29.44793161
Phlegmariurus fontinaloides,-29.4481,-50.5836,3331,-50.69383059,-29.44793161
Phlegmariurus fontinaloides,-29.48056,-50.17472,3579,-50.19383059,-29.44793161
Phlegmariurus fontinaloides,-29.6411,-50.4525,3456,-50.44383059,-29.69793161
Phlegmariurus fontinaloides,-29.675,-50.2072,3580,-50.19383059,-29.69793161
Phlegmariurus fontinaloides,-29.675,-50.2072,3580,-50.19383059,-29.69793161
Phlegmariurus fontinaloides,-29.675,-50.2072,3580,-50.19383059,-29.69793161
Phlegmariurus fontinaloides,-29.79,-50.435,3456,-50.44383059,-29.69793161
Phlegmariurus friburgensis,-20.13386,-43.45311,6890,-43.44383059,-20.19793161
Phlegmariurus friburgensis,-20.40694,-41.83722,7635,-41.94383059,-20.44793161
Phlegmariurus friburgensis,-20.40694,-41.83722,7635,-41.94383059,-20.44793161
Phlegmariurus friburgensis,-20.5231,-41.9044,7635,-41.94383059,-20.44793161
Phlegmariurus friburgensis,-22.0892,-43.8278,6649,-43.94383059,-21.94793161
Phlegmariurus friburgensis,-22.0892,-43.8278,6649,-43.94383059,-21.94793161
Phlegmariurus friburgensis,-22.0892,-43.8278,6649,-43.94383059,-21.94793161
Phlegmariurus hemleri,-20.6667,-42.5208,7388,-42.44383059,-20.69793161
Phlegmariurus hemleri,-22.14403,-45.09533,6030,-45.19383059,-22.19793161
Phlegmariurus hemleri,-22.14742,-45.12389,6030,-45.19383059,-22.19793161
Phlegmariurus hemleri,-22.28555,-44.61333,6278,-44.69383059,-22.19793161
Phlegmariurus hemleri,-22.32083,-42.72444,7270,-42.69383059,-22.19793161
Phlegmariurus hemleri,-22.36,-44.73667,6279,-44.69383059,-22.44793161
Phlegmariurus hemleri,-22.36083,-44.7325,6279,-44.69383059,-22.44793161
Phlegmariurus hemleri,-22.46111,-43.0275,7147,-42.94383059,-22.44793161
Phlegmariurus hemleri,-22.46139,-43.02778,7147,-42.94383059,-22.44793161
Phlegmariurus heterocarpon,-11.38306,-40.51861,8343,-40.44383059,-11.44793161
Phlegmariurus heterocarpon,-13.71667,-39.13333,8972,-39.19383059,-13.69793161
Phlegmariurus heterocarpon,-13.91,-39.31056,8849,-39.44383059,-13.94793161
Phlegmariurus heterocarpon,-14.70583,-39.60333,8728,-39.69383059,-14.69793161
Phlegmariurus heterocarpon,-15.17361,-39.34167,8854,-39.44383059,-15.19793161
Phlegmariurus heterocarpon,-15.17361,-39.34167,8854,-39.44383059,-15.19793161
Phlegmariurus heterocarpon,-15.17361,-39.34167,8854,-39.44383059,-15.19793161
Phlegmariurus heterocarpon,-15.17361,-39.34167,8854,-39.44383059,-15.19793161
Phlegmariurus heterocarpon,-15.17361,-39.34167,8854,-39.44383059,-15.19793161
Phlegmariurus heterocarpon,-15.17389,-39.34194,8854,-39.44383059,-15.19793161
Phlegmariurus heterocarpon,-15.18056,-39.34639,8854,-39.44383059,-15.19793161
Phlegmariurus heterocarpon,-15.39167,-39.56528,8731,-39.69383059,-15.44793161
Phlegmariurus heterocarpon,-15.39167,-39.56528,8731,-39.69383059,-15.44793161
Phlegmariurus heterocarpon,-16.40519,-40.05608,8487,-40.19383059,-16.44793161
Phlegmariurus heterocarpon,-16.40639,-40.05444,8487,-40.19383059,-16.44793161
Phlegmariurus heterocarpon,-16.40639,-40.53333,8363,-40.44383059,-16.44793161
Phlegmariurus heterocarpon,-19.05383,-43.61781,6761,-43.69383059,-18.94793161
Phlegmariurus heterocarpon,-19.9075,-40.55306,8253,-40.69383059,-19.94793161
Phlegmariurus heterocarpon,-19.9075,-40.55306,8253,-40.69383059,-19.94793161
Phlegmariurus heterocarpon,-19.9075,-40.55306,8253,-40.69383059,-19.94793161
Phlegmariurus heterocarpon,-19.90917,-40.59167,8253,-40.69383059,-19.94793161
Phlegmariurus heterocarpon,-19.91614,-40.54183,8377,-40.44383059,-19.94793161
Phlegmariurus heterocarpon,-19.92058,-40.56036,8253,-40.69383059,-19.94793161
Phlegmariurus heterocarpon,-19.96903,-40.536,8377,-40.44383059,-19.94793161
Phlegmariurus heterocarpon,-19.97,-40.53167,8377,-40.44383059,-19.94793161
Phlegmariurus heterocarpon,-19.97139,-40.53028,8377,-40.44383059,-19.94793161
Phlegmariurus heterocarpon,-20.1286,-40.3078,8378,-40.44383059,-20.19793161
Phlegmariurus heterocarpon,-20.1286,-40.3078,8378,-40.44383059,-20.19793161
Phlegmariurus heterocarpon,-20.53086,-41.09894,8007,-41.19383059,-20.44793161
Phlegmariurus heterocarpon,-20.55186,-41.76222,7759,-41.69383059,-20.44793161
Phlegmariurus heterocarpon,-21.58667,-44.59694,6275,-44.69383059,-21.44793161
Phlegmariurus heterocarpon,-21.70306,-43.885,6648,-43.94383059,-21.69793161
Phlegmariurus heterocarpon,-21.8425,-43.7931,6772,-43.69383059,-21.69793161
Phlegmariurus heterocarpon,-21.8425,-43.7931,6772,-43.69383059,-21.69793161
Phlegmariurus heterocarpon,-21.8425,-43.7931,6772,-43.69383059,-21.69793161
Phlegmariurus heterocarpon,-21.8425,-43.7931,6772,-43.69383059,-21.69793161
Phlegmariurus heterocarpon,-22.2819,-42.5311,7394,-42.44383059,-22.19793161
Phlegmariurus heterocarpon,-22.2819,-42.5311,7394,-42.44383059,-22.19793161
Phlegmariurus heterocarpon,-22.33803,-44.75,6278,-44.69383059,-22.19793161
Phlegmariurus heterocarpon,-22.73,-45.59,5784,-45.69383059,-22.69793161
Phlegmariurus heterocarpon,-22.73,-45.59,5784,-45.69383059,-22.69793161
Phlegmariurus heterocarpon,-22.73,-45.59,5784,-45.69383059,-22.69793161
Phlegmariurus heterocarpon,-22.73,-45.59,5784,-45.69383059,-22.69793161
Phlegmariurus heterocarpon,-22.73,-45.59,5784,-45.69383059,-22.69793161
Phlegmariurus heterocarpon,-22.73,-45.59,5784,-45.69383059,-22.69793161
Phlegmariurus heterocarpon,-22.74214,-45.96178,5660,-45.94383059,-22.69793161
Phlegmariurus heterocarpon,-22.79072,-44.35606,6404,-44.44383059,-22.69793161
Phlegmariurus heterocarpon,-22.80072,-44.37619,6404,-44.44383059,-22.69793161
Phlegmariurus heterocarpon,-23.41236,-45.16997,6035,-45.19383059,-23.44793161
Phlegmariurus heterocarpon,-23.44906,-45.19328,6035,-45.19383059,-23.44793161
Phlegmariurus heterocarpon,-23.44906,-45.19328,6035,-45.19383059,-23.44793161
Phlegmariurus heterocarpon,-23.54,-46.63,5291,-46.69383059,-23.44793161
Phlegmariurus heterocarpon,-23.54,-46.63,5291,-46.69383059,-23.44793161
Phlegmariurus heterocarpon,-23.7233,-51.0972,3060,-51.19383059,-23.69793161
Phlegmariurus heterocarpon,-23.87,-47.99,4673,-47.94383059,-23.94793161
Phlegmariurus heterocarpon,-23.87,-47.99,4673,-47.94383059,-23.94793161
Phlegmariurus heterocarpon,-23.87,-47.99,4673,-47.94383059,-23.94793161
Phlegmariurus heterocarpon,-23.89639,-51.1675,3061,-51.19383059,-23.94793161
Phlegmariurus heterocarpon,-24.05833,-47.98972,4673,-47.94383059,-23.94793161
Phlegmariurus heterocarpon,-24.06111,-47.99278,4673,-47.94383059,-23.94793161
Phlegmariurus heterocarpon,-24.23333,-48.08333,4550,-48.19383059,-24.19793161
Phlegmariurus heterocarpon,-24.3075,-48.36333,4426,-48.44383059,-24.19793161
Phlegmariurus heterocarpon,-24.3075,-48.37444,4426,-48.44383059,-24.19793161
Phlegmariurus heterocarpon,-24.5094,-50.4136,3435,-50.44383059,-24.44793161
Phlegmariurus heterocarpon,-24.6275,-48.39639,4428,-48.44383059,-24.69793161
Phlegmariurus heterocarpon,-24.6572,-48.9911,4180,-48.94383059,-24.69793161
Phlegmariurus heterocarpon,-24.6572,-48.9911,4180,-48.94383059,-24.69793161
Phlegmariurus heterocarpon,-24.8525,-48.71972,4305,-48.69383059,-24.94793161
Phlegmariurus heterocarpon,-24.8525,-48.71972,4305,-48.69383059,-24.94793161
Phlegmariurus heterocarpon,-24.855,-48.68886,4305,-48.69383059,-24.94793161
Phlegmariurus heterocarpon,-24.86917,-50.09944,3561,-50.19383059,-24.94793161
Phlegmariurus heterocarpon,-24.88306,-50.09944,3561,-50.19383059,-24.94793161
Phlegmariurus heterocarpon,-24.9744,-49.0858,4057,-49.19383059,-24.94793161
Phlegmariurus heterocarpon,-25.13528,-48.82111,4182,-48.94383059,-25.19793161
Phlegmariurus heterocarpon,-25.13528,-48.82111,4182,-48.94383059,-25.19793161
Phlegmariurus heterocarpon,-25.23923,-48.83231,4182,-48.94383059,-25.19793161
Phlegmariurus heterocarpon,-25.25,-48.83333,4182,-48.94383059,-25.19793161
Phlegmariurus heterocarpon,-25.25,-48.86667,4182,-48.94383059,-25.19793161
Phlegmariurus heterocarpon,-25.28333,-49.21667,4058,-49.19383059,-25.19793161
Phlegmariurus heterocarpon,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus heterocarpon,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus heterocarpon,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus heterocarpon,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus heterocarpon,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus heterocarpon,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus heterocarpon,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus heterocarpon,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus heterocarpon,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus heterocarpon,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus heterocarpon,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus heterocarpon,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus heterocarpon,-25.3056,-49.0553,4058,-49.19383059,-25.19793161
Phlegmariurus heterocarpon,-25.35,-48.91667,4183,-48.94383059,-25.44793161
Phlegmariurus heterocarpon,-25.35083,-48.90472,4183,-48.94383059,-25.44793161
Phlegmariurus heterocarpon,-25.3656,-49.0769,4059,-49.19383059,-25.44793161
Phlegmariurus heterocarpon,-25.3656,-49.0769,4059,-49.19383059,-25.44793161
Phlegmariurus heterocarpon,-25.3656,-49.0769,4059,-49.19383059,-25.44793161
Phlegmariurus heterocarpon,-25.3656,-49.0769,4059,-49.19383059,-25.44793161
