id,local,value
6749,Atlantic_Dry,unique
6750,Atlantic_Dry,unique
6751,Atlantic_Dry,unique
6752,Atlantic_Dry,unique
6754,Bahia_Interior,unique
6755,Bahia_Interior,unique
6756,Bahia_Interior,unique
6757,Bahia_Interior,unique
6759,Bahia_Interior,unique
6760,Bahia_Interior,unique
6761,Bahia_Interior,unique
6762,Bahia_Interior,unique
6764,Bahia_Interior,unique
6765,Bahia_Interior,unique
6766,Bahia_Interior,unique
6767,Bahia_Interior,unique
6768,Bahia_Interior,unique
6769,Bahia_Interior,unique
6770,Bahia_Interior,unique
6771,Bahia_Interior,unique
6772,Bahia_Interior,unique
6773,Alto_Parana,dup
6773,Bahia_Interior,dup
6774,Alto_Parana,dup
6774,Serra_do_Mar,dup
6775,Alto_Parana,dup
6775,Serra_do_Mar,dup
6776,Serra_do_Mar,unique
6777,Mangroves,dup
6777,Serra_do_Mar,dup
6838,Atlantic_Dry,unique
6839,Atlantic_Dry,unique
6840,Atlantic_Dry,unique
6841,Atlantic_Dry,unique
6842,Atlantic_Dry,unique
6843,Atlantic_Dry,unique
6844,Atlantic_Dry,unique
6845,Atlantic_Dry,unique
6848,Atlantic_Dry,unique
6849,Atlantic_Dry,unique
6850,Atlantic_Dry,unique
6851,Atlantic_Dry,unique
6852,Atlantic_Dry,unique
6853,Atlantic_Dry,unique
6854,Atlantic_Dry,unique
6855,Atlantic_Dry,unique
6856,Atlantic_Dry,unique
6857,Atlantic_Dry,unique
6858,Atlantic_Dry,unique
6859,Atlantic_Dry,unique
6860,Atlantic_Dry,unique
6861,Atlantic_Dry,unique
6862,Atlantic_Dry,unique
6863,Atlantic_Dry,unique
6864,Atlantic_Dry,unique
6865,Atlantic_Dry,unique
6866,Atlantic_Dry,unique
6867,Atlantic_Dry,unique
6868,Atlantic_Dry,unique
6869,Atlantic_Dry,unique
6870,Atlantic_Dry,unique
6871,Atlantic_Dry,unique
6872,Atlantic_Dry,unique
6873,Atlantic_Dry,unique
6874,Atlantic_Dry,unique
6875,Atlantic_Dry,unique
6882,Bahia_Interior,unique
6883,Bahia_Interior,unique
6884,Bahia_Interior,unique
6885,Bahia_Interior,unique
6886,Bahia_Interior,unique
6887,Bahia_Interior,unique
6888,Bahia_Interior,unique
6889,Bahia_Interior,unique
6890,Bahia_Interior,unique
6891,Bahia_Interior,unique
6892,Bahia_Interior,unique
6893,Bahia_Interior,unique
6894,Bahia_Interior,unique
6895,Bahia_Interior,unique
6896,Bahia_Interior,unique
6897,Alto_Parana,dup
6897,Bahia_Interior,dup
6898,Alto_Parana,dup
6898,Serra_do_Mar,dup
6899,Serra_do_Mar,unique
6900,Serra_do_Mar,unique
6901,Serra_do_Mar,unique
6962,Atlantic_Dry,unique
6963,Atlantic_Dry,unique
6968,Atlantic_Dry,unique
6969,Atlantic_Dry,unique
6977,Atlantic_Dry,unique
6978,Atlantic_Dry,unique
6979,Atlantic_Dry,unique
6980,Atlantic_Dry,unique
6981,Atlantic_Dry,unique
6982,Atlantic_Dry,unique
6983,Atlantic_Dry,unique
6984,Atlantic_Dry,unique
6985,Atlantic_Dry,unique
6986,Atlantic_Dry,unique
6987,Atlantic_Dry,unique
6988,Atlantic_Dry,unique
6991,Atlantic_Dry,unique
6992,Atlantic_Dry,unique
6996,Atlantic_Dry,unique
6997,Atlantic_Dry,unique
7004,Bahia_Interior,unique
7005,Bahia_Interior,unique
7006,Bahia_Interior,unique
7007,Bahia_Interior,unique
7008,Bahia_Interior,unique
7009,Bahia_Interior,unique
7010,Bahia_Interior,unique
7011,Bahia_Interior,unique
7012,Bahia_Interior,unique
7013,Bahia_Interior,unique
7014,Bahia_Interior,unique
7015,Bahia_Interior,unique
7016,Bahia_Interior,unique
7017,Bahia_Interior,unique
7018,Bahia_Interior,unique
7019,Bahia_Interior,unique
7020,Bahia_Interior,unique
7021,Alto_Parana,dup
7021,Bahia_Interior,dup
7021,Serra_do_Mar,dup
7022,Alto_Parana,dup
7022,Bahia_Interior,dup
7022,Serra_do_Mar,dup
7023,Serra_do_Mar,unique
7024,Mangroves,dup
7024,Serra_do_Mar,dup
7025,Serra_do_Mar,unique
7092,Atlantic_Dry,unique
7093,Atlantic_Dry,unique
7100,Atlantic_Dry,unique
7101,Atlantic_Dry,unique
7102,Atlantic_Dry,unique
7109,Atlantic_Dry,unique
7110,Atlantic_Dry,unique
7111,Atlantic_Dry,unique
7112,Atlantic_Dry,unique
7113,Atlantic_Dry,unique
7115,Atlantic_Dry,unique
7116,Atlantic_Dry,unique
7128,Bahia_Interior,unique
7129,Bahia_Interior,unique
7130,Bahia_Interior,unique
7131,Bahia_Interior,unique
7132,Bahia_Interior,unique
7133,Bahia_Interior,unique
7134,Bahia_Interior,unique
7135,Bahia_Interior,unique
7136,Bahia_Interior,unique
7137,Bahia_Interior,unique
7138,Bahia_Interior,unique
7139,Bahia_Interior,unique
7140,Bahia_Interior,unique
7141,Bahia_Interior,unique
7142,Bahia_Interior,unique
7143,Bahia_Interior,unique
7144,Bahia_Interior,unique
7145,Alto_Parana,dup
7145,Bahia_Interior,dup
7145,Serra_do_Mar,dup
7146,Alto_Parana,dup
7146,Serra_do_Mar,dup
7147,Serra_do_Mar,unique
7148,Mangroves,dup
7148,Serra_do_Mar,dup
7149,Serra_do_Mar,unique
7216,Atlantic_Dry,unique
7223,Atlantic_Dry,unique
7224,Atlantic_Dry,unique
7225,Atlantic_Dry,unique
7233,Atlantic_Dry,unique
7234,Atlantic_Dry,unique
7235,Atlantic_Dry,unique
7236,Atlantic_Dry,unique
7237,Atlantic_Dry,unique
7238,Atlantic_Dry,unique
7239,Atlantic_Dry,unique
7241,Bahia_Interior,unique
7242,Bahia_Interior,unique
7243,Bahia_Interior,unique
7244,Bahia_Interior,unique
7245,Bahia_Interior,unique
7251,Bahia_Interior,unique
7252,Bahia_Interior,unique
7253,Bahia_Interior,unique
7254,Bahia_Interior,unique
7255,Bahia_Interior,unique
7256,Bahia_Interior,unique
7257,Bahia_Interior,unique
7258,Bahia_Interior,unique
7259,Bahia_Interior,unique
7260,Bahia_Interior,unique
7261,Bahia_Interior,unique
7262,Bahia_Interior,unique
7263,Bahia_Interior,unique
7264,Bahia_Interior,unique
7265,Bahia_Interior,unique
7266,Bahia_Interior,unique
7267,Bahia_Interior,unique
7268,Alto_Parana,dup
7268,Bahia_Interior,dup
7269,Alto_Parana,dup
7269,Bahia_Interior,dup
7269,Serra_do_Mar,dup
7270,Alto_Parana,dup
7270,Serra_do_Mar,dup
7271,Serra_do_Mar,unique
7272,Serra_do_Mar,unique
7273,Serra_do_Mar,unique
7345,Atlantic_Dry,unique
7346,Atlantic_Dry,unique
7347,Atlantic_Dry,unique
7358,Atlantic_Dry,unique
7359,Atlantic_Dry,unique
7360,Atlantic_Dry,unique
7361,Atlantic_Dry,unique
7362,Atlantic_Dry,unique
7363,Atlantic_Dry,unique
7365,Bahia_Interior,unique
7366,Bahia_Interior,unique
7367,Bahia_Interior,unique
7368,Bahia_Interior,unique
7369,Bahia_Interior,unique
7374,Bahia_Interior,unique
7375,Bahia_Interior,unique
7376,Bahia_Interior,unique
7377,Bahia_Interior,unique
7378,Bahia_Interior,unique
7379,Bahia_Interior,unique
7380,Bahia_Interior,unique
7381,Bahia_Interior,unique
7382,Bahia_Interior,unique
7383,Bahia_Interior,unique
7384,Bahia_Interior,unique
7385,Bahia_Interior,unique
7386,Bahia_Interior,unique
7387,Bahia_Interior,unique
7388,Bahia_Interior,unique
7389,Bahia_Interior,unique
7390,Bahia_Interior,unique
7391,Bahia_Interior,unique
7392,Alto_Parana,dup
7392,Bahia_Interior,dup
7393,Alto_Parana,unique
7394,Alto_Parana,dup
7394,Serra_do_Mar,dup
7395,Serra_do_Mar,unique
7396,Serra_do_Mar,unique
7397,Serra_do_Mar,unique
7483,Atlantic_Dry,unique
7484,Atlantic_Dry,unique
7485,Atlantic_Dry,unique
7490,Bahia_Interior,unique
7491,Bahia_Interior,unique
7492,Bahia_Interior,unique
7493,Bahia_Interior,unique
7494,Bahia_Interior,unique
7495,Bahia_Interior,unique
7496,Bahia_Interior,unique
7497,Bahia_Interior,unique
7498,Bahia_Interior,unique
7499,Bahia_Interior,unique
7500,Bahia_Interior,unique
7501,Bahia_Interior,unique
7502,Bahia_Interior,unique
7503,Bahia_Interior,unique
7504,Bahia_Interior,unique
7505,Bahia_Interior,unique
7506,Bahia_Interior,unique
7507,Bahia_Interior,unique
7508,Bahia_Interior,unique
7509,Bahia_Interior,unique
7510,Bahia_Interior,unique
7511,Bahia_Interior,unique
7512,Bahia_Interior,unique
7513,Bahia_Interior,unique
7514,Bahia_Interior,unique
7515,Bahia_Interior,unique
7516,Alto_Parana,dup
7516,Bahia_Interior,dup
7516,Serra_do_Mar,dup
7517,Alto_Parana,dup
7517,Serra_do_Mar,dup
7518,Alto_Parana,dup
7518,Serra_do_Mar,dup
7519,Serra_do_Mar,unique
7520,Serra_do_Mar,unique
7521,Serra_do_Mar,unique
7607,Atlantic_Dry,unique
7608,Atlantic_Dry,unique
7609,Atlantic_Dry,unique
7614,Bahia_Interior,unique
7615,Bahia_Interior,unique
7616,Bahia_Interior,unique
7617,Bahia_Interior,unique
7618,Bahia_Interior,unique
7619,Bahia_Interior,unique
7620,Bahia_Interior,unique
7621,Bahia_Interior,unique
7622,Bahia_Interior,unique
7623,Bahia_Interior,unique
7624,Bahia_Interior,unique
7625,Bahia_Interior,unique
7626,Bahia_Interior,unique
7627,Bahia_Interior,unique
7628,Bahia_Interior,unique
7629,Bahia_Interior,unique
7630,Bahia_Interior,unique
7631,Bahia_Interior,unique
7632,Bahia_Interior,unique
7633,Bahia_Interior,unique
7634,Bahia_Interior,unique
7635,Bahia_Interior,unique
7636,Bahia_Interior,unique
7637,Bahia_Interior,unique
7638,Bahia_Interior,unique
7639,Alto_Parana,dup
7639,Bahia_Interior,dup
7639,Serra_do_Mar,dup
7640,Alto_Parana,dup
7640,Bahia_Interior,dup
7640,Serra_do_Mar,dup
7641,Alto_Parana,dup
7641,Serra_do_Mar,dup
7642,Alto_Parana,dup
7642,Serra_do_Mar,dup
7643,Alto_Parana,dup
7643,Serra_do_Mar,dup
7644,Serra_do_Mar,unique
7645,Serra_do_Mar,unique
7731,Atlantic_Dry,unique
7732,Atlantic_Dry,unique
7733,Atlantic_Dry,unique
7737,Bahia_Interior,unique
7738,Bahia_Interior,unique
7739,Bahia_Interior,unique
7740,Bahia_Interior,unique
7741,Bahia_Interior,unique
7742,Bahia_Interior,unique
7743,Bahia_Interior,unique
7744,Bahia_Interior,unique
7745,Bahia_Interior,unique
7746,Bahia_Interior,unique
7747,Bahia_Interior,unique
7748,Bahia_Interior,unique
7749,Bahia_Interior,unique
7750,Bahia_Interior,unique
7751,Bahia_Interior,unique
7752,Bahia_Interior,unique
7753,Bahia_Interior,unique
7754,Bahia_Interior,unique
7755,Bahia_Interior,unique
7756,Bahia_Coastal,dup
7756,Bahia_Interior,dup
7757,Bahia_Coastal,dup
7757,Bahia_Interior,dup
7758,Bahia_Coastal,dup
7758,Bahia_Interior,dup
7759,Bahia_Coastal,dup
7759,Bahia_Interior,dup
7760,Bahia_Interior,unique
7761,Bahia_Interior,unique
7762,Bahia_Interior,unique
7763,Alto_Parana,dup
7763,Bahia_Interior,dup
7764,Alto_Parana,dup
7764,Bahia_Interior,dup
7764,Serra_do_Mar,dup
7765,Alto_Parana,dup
7765,Restingas,dup
7765,Serra_do_Mar,dup
7766,Alto_Parana,dup
7766,Restingas,dup
7767,Alto_Parana,dup
7767,Restingas,dup
7848,Atlantic_Dry,unique
7849,Atlantic_Dry,unique
7850,Atlantic_Dry,unique
7851,Atlantic_Dry,unique
7852,Atlantic_Dry,unique
7853,Atlantic_Dry,unique
7861,Bahia_Interior,unique
7862,Bahia_Interior,unique
7863,Bahia_Interior,unique
7864,Bahia_Interior,unique
7865,Bahia_Interior,unique
7866,Bahia_Interior,unique
7867,Bahia_Interior,unique
7868,Bahia_Interior,unique
7869,Bahia_Interior,unique
7870,Bahia_Coastal,dup
7870,Bahia_Interior,dup
7871,Bahia_Interior,unique
7872,Bahia_Coastal,dup
7872,Bahia_Interior,dup
7873,Bahia_Coastal,dup
7873,Bahia_Interior,dup
7874,Bahia_Interior,unique
7875,Bahia_Interior,unique
7876,Bahia_Coastal,dup
7876,Bahia_Interior,dup
7877,Bahia_Interior,unique
7878,Bahia_Interior,unique
7879,Bahia_Interior,unique
7880,Bahia_Coastal,dup
7880,Bahia_Interior,dup
7881,Bahia_Coastal,dup
7881,Bahia_Interior,dup
7882,Bahia_Coastal,unique
7883,Bahia_Coastal,dup
7883,Bahia_Interior,dup
7884,Bahia_Coastal,dup
7884,Bahia_Interior,dup
7885,Bahia_Coastal,dup
7885,Bahia_Interior,dup
7886,Bahia_Interior,unique
7887,Bahia_Interior,unique
7888,Alto_Parana,dup
7888,Bahia_Interior,dup
7889,Alto_Parana,dup
7889,Restingas,dup
7890,Restingas,unique
7972,Atlantic_Dry,unique
7973,Atlantic_Dry,unique
7974,Atlantic_Dry,unique
7975,Atlantic_Dry,unique
7976,Atlantic_Dry,unique
7977,Atlantic_Dry,unique
7978,Atlantic_Dry,unique
7979,Atlantic_Dry,unique
7984,Bahia_Interior,unique
7985,Bahia_Interior,unique
7986,Bahia_Interior,unique
7987,Bahia_Interior,unique
7988,Bahia_Interior,unique
7989,Bahia_Interior,unique
7990,Bahia_Interior,unique
7991,Bahia_Interior,unique
7992,Bahia_Coastal,dup
7992,Bahia_Interior,dup
7993,Bahia_Coastal,dup
7993,Bahia_Interior,dup
7994,Bahia_Coastal,dup
7994,Bahia_Interior,dup
7995,Bahia_Coastal,dup
7995,Bahia_Interior,dup
7996,Bahia_Coastal,dup
7996,Bahia_Interior,dup
7997,Bahia_Coastal,dup
7997,Bahia_Interior,dup
7998,Bahia_Coastal,dup
7998,Bahia_Interior,dup
7999,Bahia_Coastal,dup
7999,Bahia_Interior,dup
8000,Bahia_Coastal,dup
8000,Bahia_Interior,dup
8001,Bahia_Coastal,dup
8001,Bahia_Interior,dup
8002,Bahia_Interior,unique
8003,Bahia_Interior,unique
8004,Bahia_Coastal,dup
8004,Bahia_Interior,dup
8005,Bahia_Coastal,dup
8005,Bahia_Interior,dup
8006,Bahia_Coastal,unique
8007,Bahia_Coastal,dup
8007,Bahia_Interior,dup
8008,Bahia_Coastal,dup
8008,Bahia_Interior,dup
8009,Bahia_Coastal,dup
8009,Bahia_Interior,dup
8010,Bahia_Interior,unique
8011,Bahia_Interior,dup
8011,Mangroves,dup
8011,Restingas,dup
8012,Alto_Parana,dup
8012,Bahia_Interior,dup
8012,Mangroves,dup
8012,Restingas,dup
8013,Alto_Parana,dup
8013,Restingas,dup
8014,Alto_Parana,dup
8014,Restingas,dup
8094,Atlantic_Dry,unique
8095,Atlantic_Dry,unique
8096,Atlantic_Dry,unique
8097,Atlantic_Dry,unique
8098,Atlantic_Dry,unique
8099,Atlantic_Dry,unique
8100,Atlantic_Dry,unique
8101,Atlantic_Dry,unique
8102,Atlantic_Dry,unique
8103,Atlantic_Dry,unique
8107,Bahia_Interior,unique
8108,Bahia_Interior,unique
8109,Bahia_Coastal,dup
8109,Bahia_Interior,dup
8110,Bahia_Coastal,dup
8110,Bahia_Interior,dup
8111,Bahia_Interior,unique
8112,Bahia_Coastal,dup
8112,Bahia_Interior,dup
8113,Bahia_Coastal,dup
8113,Bahia_Interior,dup
8114,Bahia_Interior,unique
8115,Bahia_Interior,unique
8116,Bahia_Coastal,dup
8116,Bahia_Interior,dup
8117,Bahia_Interior,unique
8118,Bahia_Interior,unique
8119,Bahia_Interior,unique
8120,Bahia_Interior,unique
8121,Bahia_Coastal,dup
8121,Bahia_Interior,dup
8122,Bahia_Coastal,dup
8122,Bahia_Interior,dup
8123,Bahia_Coastal,dup
8123,Bahia_Interior,dup
8124,Bahia_Coastal,dup
8124,Bahia_Interior,dup
8125,Bahia_Coastal,dup
8125,Bahia_Interior,dup
8126,Bahia_Coastal,dup
8126,Bahia_Interior,dup
8127,Bahia_Coastal,dup
8127,Bahia_Interior,dup
8128,Bahia_Coastal,dup
8128,Bahia_Interior,dup
8129,Bahia_Coastal,dup
8129,Bahia_Interior,dup
8130,Bahia_Coastal,unique
8131,Bahia_Coastal,unique
8132,Bahia_Coastal,dup
8132,Bahia_Interior,dup
8133,Bahia_Interior,unique
8134,Bahia_Interior,unique
8135,Bahia_Interior,dup
8135,Restingas,dup
8136,Alto_Parana,dup
8136,Mangroves,dup
8136,Restingas,dup
8137,Alto_Parana,dup
8137,Restingas,dup
8185,Mangroves,unique
8217,Atlantic_Dry,unique
8218,Atlantic_Dry,unique
8219,Atlantic_Dry,unique
8220,Atlantic_Dry,unique
8221,Atlantic_Dry,unique
8222,Atlantic_Dry,unique
8223,Atlantic_Dry,unique
8224,Atlantic_Dry,unique
8227,Bahia_Interior,unique
8231,Bahia_Interior,unique
8232,Bahia_Coastal,dup
8232,Bahia_Interior,dup
8233,Bahia_Coastal,dup
8233,Bahia_Interior,dup
8234,Bahia_Coastal,dup
8234,Bahia_Interior,dup
8235,Bahia_Coastal,dup
8235,Bahia_Interior,dup
8236,Bahia_Coastal,dup
8236,Bahia_Interior,dup
8237,Bahia_Coastal,dup
8237,Bahia_Interior,dup
8238,Bahia_Interior,unique
8239,Bahia_Interior,unique
8240,Bahia_Interior,unique
8241,Bahia_Interior,unique
8242,Bahia_Interior,unique
8243,Bahia_Coastal,dup
8243,Bahia_Interior,dup
8244,Bahia_Coastal,dup
8244,Bahia_Interior,dup
8245,Bahia_Coastal,dup
8245,Bahia_Interior,dup
8246,Bahia_Coastal,unique
8247,Bahia_Coastal,unique
8248,Bahia_Coastal,dup
8248,Bahia_Interior,dup
8249,Bahia_Coastal,dup
8249,Bahia_Interior,dup
8250,Bahia_Coastal,dup
8250,Bahia_Interior,dup
8251,Bahia_Coastal,dup
8251,Bahia_Interior,dup
8252,Bahia_Coastal,dup
8252,Bahia_Interior,dup
8253,Bahia_Coastal,unique
8254,Bahia_Coastal,unique
8255,Bahia_Coastal,unique
8256,Bahia_Coastal,dup
8256,Bahia_Interior,dup
8257,Bahia_Coastal,dup
8257,Bahia_Interior,dup
8341,Atlantic_Dry,unique
8342,Atlantic_Dry,unique
8343,Atlantic_Dry,unique
8344,Atlantic_Dry,unique
8345,Atlantic_Dry,unique
8346,Atlantic_Dry,unique
8347,Atlantic_Dry,unique
8348,Atlantic_Dry,unique
8350,Bahia_Interior,unique
8351,Bahia_Interior,unique
8352,Bahia_Interior,unique
8354,Bahia_Interior,unique
8355,Bahia_Coastal,dup
8355,Bahia_Interior,dup
8356,Bahia_Coastal,dup
8356,Bahia_Interior,dup
8357,Bahia_Coastal,dup
8357,Bahia_Interior,dup
8358,Bahia_Coastal,dup
8358,Bahia_Interior,dup
8359,Bahia_Coastal,dup
8359,Bahia_Interior,dup
8360,Bahia_Coastal,dup
8360,Bahia_Interior,dup
8361,Bahia_Interior,unique
8362,Bahia_Interior,unique
8363,Bahia_Interior,unique
8364,Bahia_Interior,unique
8365,Bahia_Interior,unique
8366,Bahia_Coastal,dup
8366,Bahia_Interior,dup
8367,Bahia_Coastal,dup
8367,Bahia_Interior,dup
8368,Bahia_Coastal,unique
8369,Bahia_Coastal,unique
8370,Bahia_Coastal,unique
8371,Bahia_Coastal,unique
8372,Bahia_Coastal,unique
8373,Bahia_Coastal,unique
8374,Bahia_Coastal,unique
8375,Bahia_Coastal,dup
8375,Bahia_Interior,dup
8376,Bahia_Coastal,unique
8377,Bahia_Coastal,unique
8378,Bahia_Coastal,dup
8378,Mangroves,dup
8379,Bahia_Coastal,unique
8380,Bahia_Coastal,unique
8465,Atlantic_Dry,unique
8468,Atlantic_Dry,unique
8469,Atlantic_Dry,unique
8473,Bahia_Interior,unique
8474,Bahia_Interior,unique
8475,Bahia_Interior,unique
8476,Bahia_Interior,unique
8477,Bahia_Coastal,dup
8477,Bahia_Interior,dup
8478,Bahia_Coastal,dup
8478,Bahia_Interior,dup
8479,Bahia_Coastal,dup
8479,Bahia_Interior,dup
8480,Bahia_Coastal,unique
8481,Bahia_Coastal,dup
8481,Bahia_Interior,dup
8482,Bahia_Interior,unique
8483,Bahia_Interior,unique
8484,Bahia_Interior,unique
8485,Bahia_Interior,unique
8486,Bahia_Coastal,dup
8486,Bahia_Interior,dup
8487,Bahia_Coastal,dup
8487,Bahia_Interior,dup
8488,Bahia_Coastal,dup
8488,Bahia_Interior,dup
8489,Bahia_Coastal,dup
8489,Bahia_Interior,dup
8490,Bahia_Coastal,dup
8490,Bahia_Interior,dup
8491,Bahia_Coastal,unique
8492,Bahia_Coastal,unique
8493,Bahia_Coastal,unique
8494,Bahia_Coastal,unique
8495,Bahia_Coastal,unique
8496,Bahia_Coastal,unique
8497,Bahia_Coastal,unique
8498,Bahia_Coastal,unique
8499,Bahia_Coastal,unique
8500,Bahia_Coastal,unique
8501,Bahia_Coastal,unique
8502,Bahia_Coastal,dup
8502,Mangroves,dup
8503,Bahia_Coastal,unique
8597,Bahia_Interior,unique
8598,Bahia_Interior,unique
8599,Bahia_Coastal,dup
8599,Bahia_Interior,dup
8600,Bahia_Coastal,dup
8600,Bahia_Interior,dup
8601,Bahia_Coastal,dup
8601,Bahia_Interior,dup
8602,Bahia_Coastal,dup
8602,Bahia_Interior,dup
8603,Bahia_Coastal,dup
8603,Bahia_Interior,dup
8604,Bahia_Coastal,dup
8604,Bahia_Interior,dup
8605,Bahia_Coastal,dup
8605,Bahia_Interior,dup
8606,Bahia_Coastal,dup
8606,Bahia_Interior,dup
8607,Bahia_Coastal,dup
8607,Bahia_Interior,dup
8608,Bahia_Interior,unique
8609,Bahia_Coastal,dup
8609,Bahia_Interior,dup
8610,Bahia_Coastal,dup
8610,Bahia_Interior,dup
8611,Bahia_Coastal,dup
8611,Bahia_Interior,dup
8612,Bahia_Coastal,dup
8612,Bahia_Interior,dup
8613,Bahia_Coastal,dup
8613,Bahia_Interior,dup
8614,Bahia_Coastal,unique
8615,Bahia_Coastal,unique
8616,Bahia_Coastal,unique
8617,Bahia_Coastal,unique
8618,Bahia_Coastal,unique
8619,Bahia_Coastal,dup
8619,Mangroves,dup
8620,Bahia_Coastal,dup
8620,Mangroves,dup
8621,Bahia_Coastal,dup
8621,Mangroves,dup
8622,Bahia_Coastal,dup
8622,Mangroves,dup
8623,Bahia_Coastal,dup
8623,Mangroves,dup
8624,Bahia_Coastal,unique
8720,Bahia_Interior,unique
8721,Bahia_Coastal,dup
8721,Bahia_Interior,dup
8722,Bahia_Coastal,dup
8722,Bahia_Interior,dup
8723,Bahia_Coastal,dup
8723,Bahia_Interior,dup
8724,Bahia_Coastal,unique
8725,Bahia_Coastal,dup
8725,Bahia_Interior,dup
8726,Bahia_Coastal,dup
8726,Bahia_Interior,dup
8727,Bahia_Coastal,dup
8727,Bahia_Interior,dup
8728,Bahia_Coastal,dup
8728,Bahia_Interior,dup
8729,Bahia_Coastal,dup
8729,Bahia_Interior,dup
8730,Bahia_Coastal,dup
8730,Bahia_Interior,dup
8731,Bahia_Coastal,dup
8731,Bahia_Interior,dup
8732,Bahia_Coastal,dup
8732,Bahia_Interior,dup
8733,Bahia_Coastal,dup
8733,Bahia_Interior,dup
8734,Bahia_Coastal,unique
8735,Bahia_Coastal,unique
8736,Bahia_Coastal,unique
8737,Bahia_Coastal,unique
8738,Bahia_Coastal,unique
8739,Bahia_Coastal,unique
8740,Bahia_Coastal,unique
8741,Bahia_Coastal,unique
8742,Bahia_Coastal,unique
8743,Bahia_Coastal,dup
8743,Mangroves,dup
8744,Mangroves,unique
8745,Mangroves,unique
8746,Mangroves,dup
8746,Restingas,dup
8747,Bahia_Coastal,dup
8747,Mangroves,dup
8747,Restingas,dup
8748,Bahia_Coastal,unique
8841,Bahia_Interior,unique
8842,Bahia_Interior,unique
8843,Bahia_Interior,unique
8844,Bahia_Interior,unique
8845,Bahia_Coastal,dup
8845,Bahia_Interior,dup
8846,Bahia_Coastal,dup
8846,Bahia_Interior,dup
8847,Bahia_Coastal,unique
8848,Bahia_Coastal,unique
8849,Bahia_Coastal,unique
8850,Bahia_Coastal,unique
8851,Bahia_Coastal,unique
8852,Bahia_Coastal,dup
8852,Bahia_Interior,dup
8853,Bahia_Coastal,dup
8853,Bahia_Interior,dup
8854,Bahia_Coastal,unique
8855,Bahia_Coastal,unique
8856,Bahia_Coastal,unique
8857,Bahia_Coastal,dup
8857,Bahia_Interior,dup
8858,Bahia_Coastal,unique
8859,Bahia_Coastal,unique
8860,Bahia_Coastal,unique
8861,Bahia_Coastal,unique
8862,Bahia_Coastal,unique
8863,Bahia_Coastal,dup
8863,Mangroves,dup
8864,Bahia_Coastal,dup
8864,Mangroves,dup
8865,Bahia_Coastal,dup
8865,Mangroves,dup
8965,Bahia_Interior,unique
8966,Bahia_Interior,unique
8967,Bahia_Interior,unique
8968,Bahia_Coastal,dup
8968,Bahia_Interior,dup
8969,Bahia_Coastal,dup
8969,Bahia_Interior,dup
8970,Bahia_Coastal,dup
8970,Restingas,dup
8971,Bahia_Coastal,dup
8971,Restingas,dup
8972,Bahia_Coastal,dup
8972,Mangroves,dup
8973,Bahia_Coastal,dup
8973,Mangroves,dup
8974,Bahia_Coastal,unique
8975,Bahia_Coastal,unique
8976,Bahia_Coastal,unique
8977,Bahia_Coastal,unique
8978,Bahia_Coastal,unique
8979,Bahia_Coastal,unique
8980,Bahia_Coastal,unique
8981,Bahia_Coastal,dup
8981,Restingas,dup
8982,Bahia_Coastal,dup
8982,Restingas,dup
8983,Bahia_Coastal,unique
8984,Bahia_Coastal,unique
8985,Bahia_Coastal,unique
8986,Bahia_Coastal,unique
8987,Bahia_Coastal,dup
8987,Mangroves,dup
8988,Bahia_Coastal,dup
8988,Mangroves,dup
8989,Mangroves,unique
9087,Bahia_Interior,unique
9088,Bahia_Interior,unique
9089,Bahia_Interior,unique
9090,Bahia_Interior,unique
9091,Bahia_Coastal,dup
9091,Bahia_Interior,dup
9092,Bahia_Coastal,dup
9092,Bahia_Interior,dup
9092,Mangroves,dup
9093,Bahia_Coastal,dup
9093,Mangroves,dup
9094,Bahia_Coastal,dup
9094,Mangroves,dup
9094,Restingas,dup
9095,Bahia_Coastal,dup
9095,Mangroves,dup
9095,Restingas,dup
9096,Bahia_Coastal,dup
9096,Mangroves,dup
9097,Bahia_Coastal,dup
9097,Mangroves,dup
9097,Restingas,dup
9098,Bahia_Coastal,dup
9098,Restingas,dup
9099,Bahia_Coastal,unique
9100,Bahia_Coastal,unique
9101,Bahia_Coastal,unique
9102,Bahia_Coastal,unique
9103,Bahia_Coastal,dup
9103,Restingas,dup
9104,Bahia_Coastal,dup
9104,Mangroves,dup
9104,Restingas,dup
9105,Bahia_Coastal,dup
9105,Mangroves,dup
9105,Restingas,dup
9106,Bahia_Coastal,dup
9106,Restingas,dup
9107,Bahia_Coastal,unique
9212,Bahia_Interior,unique
9213,Bahia_Interior,unique
9214,Bahia_Coastal,dup
9214,Bahia_Interior,dup
9215,Bahia_Coastal,dup
9215,Bahia_Interior,dup
9215,Mangroves,dup
9216,Bahia_Coastal,dup
9216,Mangroves,dup
9217,Bahia_Coastal,dup
9217,Mangroves,dup
9218,Bahia_Coastal,dup
9218,Mangroves,dup
9336,Bahia_Interior,unique
9337,Bahia_Interior,unique
9338,Bahia_Coastal,dup
9338,Bahia_Interior,dup
9339,Bahia_Coastal,unique
9340,Bahia_Coastal,dup
9340,Mangroves,dup
9340,Restingas,dup
9341,Bahia_Coastal,dup
9341,Restingas,dup
9460,Bahia_Interior,unique
9461,Bahia_Coastal,dup
9461,Bahia_Interior,dup
9462,Bahia_Coastal,dup
9462,Bahia_Interior,dup
